DATE,mac_dl_cqi,mac_dl_mcs,mac_dl_ok,mac_dl_nok,mac_dl_brate,ue_ident
2022-01-01 00:00:19.603,8,18,24,0,4515822,2201
2022-01-01 00:00:19.604,9,19,21,1,4504533,2201
2022-01-01 00:00:19.605,8,18,24,0,4570400,2201
2022-01-01 00:00:19.606,9,19,25,1,5031822,2201
2022-01-01 00:00:19.607,8,19,23,1,4951733,2201
2022-01-01 00:00:19.608,8,18,12,1,2273600,2201
2022-01-01 00:00:19.609,9,19,18,1,3777333,2201
2022-01-01 00:00:19.610,8,19,23,1,4640533,2201
2022-01-01 00:00:19.611,8,19,24,1,5001422,2201
2022-01-01 00:00:19.612,8,17,24,0,4286382,2201
2022-01-01 00:00:19.613,9,19,26,0,5105406,2201
2022-01-01 00:00:19.614,9,19,24,1,5093600,2201
2022-01-01 00:00:19.615,8,19,25,0,4981866,2201
2022-01-01 00:00:19.616,8,19,25,1,4740977,2201
2022-01-01 00:00:19.617,9,17,46,1,5927730,2201
2022-01-01 00:00:19.618,9,17,47,1,6411868,2201
2022-01-01 00:00:19.619,8,16,42,0,6048977,2201
2022-01-01 00:00:19.620,9,17,48,1,6548800,2201
2022-01-01 00:00:19.621,9,17,52,1,7026933,2201
2022-01-01 00:00:19.622,9,17,56,0,7284444,2201
2022-01-01 00:00:19.623,9,17,58,2,7758933,2201
2022-01-01 00:00:19.624,9,19,46,0,6734133,2201
2022-01-01 00:00:19.625,8,18,53,4,7905955,2201
2022-01-01 00:00:19.626,9,19,31,0,5629303,2201
2022-01-01 00:00:19.627,9,19,37,1,7696439,2201
2022-01-01 00:00:19.628,9,19,39,1,8275200,2201
2022-01-01 00:00:19.629,9,19,33,1,6982755,2201
2022-01-01 00:00:19.630,8,19,32,1,6510933,2201
2022-01-01 00:00:19.631,8,19,33,0,7089866,2201
2022-01-01 00:00:19.632,8,17,32,1,5740088,2201
2022-01-01 00:00:19.633,9,17,65,1,9844977,2201
2022-01-01 00:00:19.634,9,18,55,1,7956088,2201
2022-01-01 00:00:19.635,9,20,22,1,4778696,2201
2022-01-01 00:00:19.636,8,20,30,1,6529406,2201
2022-01-01 00:00:19.637,9,20,20,1,4606933,2201
2022-01-01 00:00:19.638,8,20,24,0,5210666,2201
2022-01-01 00:00:19.639,8,19,24,0,5136898,2201
2022-01-01 00:00:19.640,9,20,24,0,5394373,2201
2022-01-01 00:00:19.641,9,21,24,0,5621600,2201
2022-01-01 00:00:19.642,9,21,22,0,5184533,2201
2022-01-01 00:00:19.643,8,20,22,0,4590400,2201
2022-01-01 00:00:19.644,9,20,24,1,5362133,2201
2022-01-01 00:00:19.645,8,20,21,1,4557955,2201
2022-01-01 00:00:19.646,8,19,25,1,5289866,2201
2022-01-01 00:00:19.647,8,21,20,0,4639200,2201
2022-01-01 00:00:19.648,9,20,20,1,4390666,2201
2022-01-01 00:00:19.649,8,19,38,1,6461688,2201
2022-01-01 00:00:19.650,8,20,27,0,5724088,2201
2022-01-01 00:00:19.651,9,20,19,0,4514400,2201
2022-01-01 00:00:19.652,8,18,36,1,5870933,2201
2022-01-01 00:00:19.653,9,20,17,1,3877066,2201
2022-01-01 00:00:19.654,8,19,18,2,3670844,2201
2022-01-01 00:00:19.655,9,19,34,2,6409955,2201
2022-01-01 00:00:19.656,8,19,29,0,5635555,2201
2022-01-01 00:00:19.657,9,20,26,0,5544977,2201
2022-01-01 00:00:19.658,9,21,22,0,5227200,2201
2022-01-01 00:00:19.659,8,19,23,0,5054112,2201
2022-01-01 00:00:19.660,9,19,31,0,5213714,2201
2022-01-01 00:00:19.661,8,20,25,1,5237066,2201
2022-01-01 00:00:19.662,9,21,22,0,5172000,2201
2022-01-01 00:00:19.663,8,19,22,0,4838561,2201
2022-01-01 00:00:19.664,9,20,26,1,5489318,2201
2022-01-01 00:00:19.665,9,20,21,2,4811200,2201
2022-01-01 00:00:19.666,8,18,28,0,4736088,2201
2022-01-01 00:00:19.667,8,19,28,2,4311733,2201
2022-01-01 00:00:19.668,9,20,12,0,2568444,2201
2022-01-01 00:00:19.669,9,20,16,2,3226488,2201
2022-01-01 00:00:19.670,8,18,24,0,4384533,2201
2022-01-01 00:00:19.671,9,17,6,0,1012177,2201
2022-01-01 00:00:19.672,9,19,1,0,97333,2201
2022-01-01 00:00:19.673,9,11,1,0,5600,2201
2022-01-01 00:00:19.674,9,11,1,0,5600,2201
2022-01-01 00:00:19.675,8,0,1,0,5600,2201
2022-01-01 00:00:19.676,9,11,1,0,5600,2201
2022-01-01 00:00:19.677,9,0,1,0,5600,2201
2022-01-01 00:00:19.678,9,11,1,0,5600,2201
2022-01-01 00:00:19.679,9,11,1,0,5600,2201
2022-01-01 00:00:19.680,9,12,1,0,6488,2201
2022-01-01 00:00:19.681,8,14,6,0,633230,2201
2022-01-01 00:00:19.682,9,18,3,0,200988,2201
2022-01-01 00:00:19.683,9,11,5,0,634666,2201
2022-01-01 00:00:19.684,9,19,49,0,8765333,2201
2022-01-01 00:00:19.685,8,20,52,3,11656879,2201
2022-01-01 00:00:19.686,9,20,77,0,16969066,2201
2022-01-01 00:00:19.687,9,20,11,0,2242577,2201
2022-01-01 00:00:19.688,8,20,89,0,19940266,2201
2022-01-01 00:00:19.689,9,9,1,0,5123,2201
2022-01-01 00:00:19.690,8,12,1,0,6417,2201
2022-01-01 00:00:19.691,8,14,5,0,639200,2201
2022-01-01 00:00:19.692,9,19,16,0,2705422,2201
2022-01-01 00:00:19.693,9,20,6,0,963340,2201
2022-01-01 00:00:19.694,8,19,34,1,5869333,2201
2022-01-01 00:00:19.695,9,19,6,0,561600,2201
2022-01-01 00:00:19.696,8,19,16,1,2928719,2201
2022-01-01 00:00:19.697,8,12,1,0,6417,2201
2022-01-01 00:00:19.698,9,18,5,0,627164,2201
2022-01-01 00:00:19.699,8,11,1,0,5600,2201
2022-01-01 00:00:19.700,8,20,1,0,139733,2201
2022-01-01 00:00:19.701,9,18,9,0,1382382,2201
2022-01-01 00:00:19.702,8,11,1,0,5538,2201
2022-01-01 00:00:19.703,8,12,1,0,6488,2201
2022-01-01 00:00:19.704,8,19,4,1,484395,2201
2022-01-01 00:00:19.705,9,11,1,0,5662,2201
2022-01-01 00:00:19.706,9,18,1,0,5538,2201
2022-01-01 00:00:19.707,9,18,37,1,3930786,2201
2022-01-01 00:00:19.708,8,20,27,0,4008879,2201
2022-01-01 00:00:19.709,9,21,7,1,1478666,2201
2022-01-01 00:00:19.710,8,21,13,1,3088800,2201
2022-01-01 00:00:19.711,8,19,24,1,4703370,2201
2022-01-01 00:00:19.712,9,20,28,0,5154044,2201
2022-01-01 00:00:19.713,8,20,22,2,4515612,2201
2022-01-01 00:00:19.714,9,20,27,0,5747363,2201
2022-01-01 00:00:19.715,8,20,19,1,4081600,2201
2022-01-01 00:00:19.716,9,20,7,0,1557303,2201
2022-01-01 00:00:19.717,9,0,1,0,20000,2235
2022-01-01 00:00:19.718,9,0,1,0,114400,2235
2022-01-01 00:00:19.719,9,0,1,0,20000,2235
2022-01-01 00:00:19.720,9,0,1,0,61600,2235
2022-01-01 00:00:19.721,9,0,1,0,40266,2235
2022-01-01 00:00:19.722,9,0,1,0,83111,2235
2022-01-01 00:00:19.723,9,2,1,0,1600,2235
2022-01-01 00:00:19.724,9,16,4,0,507022,2270
2022-01-01 00:00:19.725,8,14,10,1,1180800,2270
2022-01-01 00:00:19.726,7,12,37,3,3238933,2270
2022-01-01 00:00:19.727,7,13,27,1,2653955,2270
2022-01-01 00:00:19.728,8,14,29,2,3900266,2270
2022-01-01 00:00:19.729,6,13,36,2,4780494,2270
2022-01-01 00:00:19.730,8,13,25,1,2926623,2270
2022-01-01 00:00:19.731,8,14,29,4,2885363,2270
2022-01-01 00:00:19.732,7,13,30,1,3186311,2270
2022-01-01 00:00:19.733,7,13,24,4,2926488,2270
2022-01-01 00:00:19.734,7,13,36,2,3697511,2270
2022-01-01 00:00:19.735,8,15,21,3,3188266,2270
2022-01-01 00:00:19.736,7,12,30,0,2909600,2270
2022-01-01 00:00:19.737,7,13,32,2,3600977,2270
2022-01-01 00:00:19.738,7,14,19,1,2632355,2270
2022-01-01 00:00:19.739,7,11,33,0,3280266,2270
2022-01-01 00:00:19.740,8,16,28,5,4110577,2270
2022-01-01 00:00:19.741,7,12,32,1,2720269,2270
2022-01-01 00:00:19.742,7,13,30,2,2513934,2270
2022-01-01 00:00:19.743,6,10,38,1,2688000,2270
2022-01-01 00:00:19.744,8,13,33,0,2734933,2270
2022-01-01 00:00:19.745,7,12,34,5,2492533,2270
2022-01-01 00:00:19.746,7,11,21,28,1714933,2270
2022-01-01 00:00:19.747,7,12,29,1,2699111,2277
2022-01-01 00:00:19.748,9,15,24,0,2601688,2277
2022-01-01 00:00:19.749,8,14,22,1,2596533,2277
2022-01-01 00:00:19.750,8,14,24,0,2802966,2277
2022-01-01 00:00:19.751,8,13,29,3,2647022,2277
2022-01-01 00:00:19.752,8,13,23,2,2418637,2277
2022-01-01 00:00:19.753,7,13,29,7,2756000,2277
2022-01-01 00:00:19.754,7,11,38,0,2817777,2277
2022-01-01 00:00:19.755,9,15,26,2,2627555,2277
2022-01-01 00:00:19.756,8,13,26,0,2684533,2277
2022-01-01 00:00:19.757,8,14,26,3,2673777,2277
2022-01-01 00:00:19.758,8,14,24,2,2645866,2277
2022-01-01 00:00:19.759,8,13,32,1,2726755,2277
2022-01-01 00:00:19.760,9,15,25,0,2564355,2277
2022-01-01 00:00:19.761,8,16,22,0,2577511,2277
2022-01-01 00:00:19.762,9,14,25,0,2731733,2277
2022-01-01 00:00:19.763,8,14,21,0,2589244,2277
2022-01-01 00:00:19.764,8,14,25,2,2753258,2277
2022-01-01 00:00:19.765,7,11,35,1,2613186,2277
2022-01-01 00:00:19.766,8,14,24,1,2714488,2277
2022-01-01 00:00:19.767,7,12,27,0,2514577,2277
2022-01-01 00:00:19.768,7,12,30,1,2836853,2277
2022-01-01 00:00:19.769,8,13,29,1,2717978,2277
2022-01-01 00:00:19.770,9,14,25,2,2577846,2277
2022-01-01 00:00:19.771,8,15,25,3,2778272,2277
2022-01-01 00:00:19.772,7,12,29,1,2546373,2277
2022-01-01 00:00:19.773,8,14,28,1,2548044,2277
2022-01-01 00:00:19.774,8,13,31,2,2790769,2277
2022-01-01 00:00:19.775,8,13,27,2,2753866,2277
2022-01-01 00:00:19.776,7,11,34,4,2544177,2277
2022-01-01 00:00:19.777,8,13,29,1,2588711,2277
2022-01-01 00:00:19.778,8,13,26,1,2858666,2277
2022-01-01 00:00:19.779,8,13,29,2,2573066,2277
2022-01-01 00:00:19.780,8,14,22,6,2610044,2277
2022-01-01 00:00:19.781,8,13,27,1,2693600,2277
2022-01-01 00:00:19.782,8,13,31,1,2705777,2277
2022-01-01 00:00:19.783,8,13,24,0,2574577,2277
2022-01-01 00:00:19.784,9,14,27,1,2584977,2277
2022-01-01 00:00:19.785,7,12,28,1,2623560,2277
2022-01-01 00:00:19.786,8,15,25,2,2457707,2277
2022-01-01 00:00:19.787,6,10,37,5,2885483,2277
2022-01-01 00:00:19.788,7,11,39,1,2551120,2277
2022-01-01 00:00:19.789,8,13,32,0,2667733,2277
2022-01-01 00:00:19.790,8,14,24,1,2653777,2277
2022-01-01 00:00:19.791,8,13,21,0,2589333,2277
2022-01-01 00:00:19.792,7,12,29,2,2713333,2277
2022-01-01 00:00:19.793,8,13,22,2,2058755,2277
2022-01-01 00:00:19.794,8,16,13,1,1545511,2277
2022-01-01 00:00:19.795,9,15,8,1,1049511,2277
2022-01-01 00:00:19.796,8,15,18,2,2370488,2277
2022-01-01 00:00:19.797,9,16,24,0,2689600,2277
2022-01-01 00:00:19.798,8,14,22,2,2770311,2277
2022-01-01 00:00:19.799,8,15,20,0,2615555,2277
2022-01-01 00:00:19.800,8,14,21,3,2736444,2277
2022-01-01 00:00:19.801,8,13,20,0,2610133,2277
2022-01-01 00:00:19.802,9,16,21,0,2740177,2277
2022-01-01 00:00:19.803,8,15,20,2,2611555,2277
2022-01-01 00:00:19.804,9,15,20,3,2552088,2277
2022-01-01 00:00:19.805,8,12,25,1,2759555,2277
2022-01-01 00:00:19.806,9,15,21,1,2615111,2277
2022-01-01 00:00:19.807,8,14,21,1,2738488,2277
2022-01-01 00:00:19.808,8,14,21,1,2747555,2277
2022-01-01 00:00:19.809,8,14,22,1,2596177,2277
2022-01-01 00:00:19.810,9,15,26,1,2844355,2277
2022-01-01 00:00:19.811,9,15,21,2,2651022,2277
2022-01-01 00:00:19.812,8,14,21,0,2686400,2277
2022-01-01 00:00:19.813,8,15,19,1,2490577,2277
2022-01-01 00:00:19.814,8,13,22,0,2853688,2277
2022-01-01 00:00:19.815,8,14,20,1,2614933,2277
2022-01-01 00:00:19.816,7,12,26,1,2714133,2277
2022-01-01 00:00:19.817,8,14,20,2,2597866,2277
2022-01-01 00:00:19.818,8,14,21,1,2714844,2277
2022-01-01 00:00:19.819,9,15,20,1,2597066,2277
2022-01-01 00:00:19.820,8,15,20,2,2628355,2277
2022-01-01 00:00:19.821,8,13,21,1,2686666,2277
2022-01-01 00:00:19.822,8,14,22,2,2856266,2277
2022-01-01 00:00:19.823,7,12,25,0,2694933,2277
2022-01-01 00:00:19.824,9,15,19,1,2521066,2277
2022-01-01 00:00:19.825,8,13,21,1,2652533,2277
2022-01-01 00:00:19.826,9,15,21,1,2761244,2277
2022-01-01 00:00:19.827,8,14,21,1,2741600,2277
2022-01-01 00:00:19.828,8,14,20,1,2609511,2277
2022-01-01 00:00:19.829,8,13,21,1,2754400,2277
2022-01-01 00:00:19.830,7,12,25,0,2560800,2277
2022-01-01 00:00:19.831,7,12,23,2,2801777,2277
2022-01-01 00:00:19.832,7,11,28,1,2532000,2277
2022-01-01 00:00:19.833,9,15,22,2,2817600,2277
2022-01-01 00:00:19.834,7,13,26,1,2736000,2277
2022-01-01 00:00:19.835,8,14,20,1,2618400,2277
2022-01-01 00:00:19.836,7,12,26,1,2717600,2277
2022-01-01 00:00:19.837,9,16,20,1,2607288,2277
2022-01-01 00:00:19.838,8,14,21,2,2739288,2277
2022-01-01 00:00:19.839,9,15,20,1,2603555,2277
2022-01-01 00:00:19.840,8,15,22,2,2878222,2277
2022-01-01 00:00:19.841,8,14,19,2,2476622,2277
2022-01-01 00:00:19.842,8,15,22,1,2895822,2277
2022-01-01 00:00:19.843,6,11,27,0,2538577,2277
2022-01-01 00:00:19.844,8,12,28,2,2766488,2277
2022-01-01 00:00:19.845,7,12,24,3,2582488,2277
2022-01-01 00:00:19.846,8,14,22,2,2747111,2277
2022-01-01 00:00:19.847,8,14,21,0,2612533,2277
2022-01-01 00:00:19.848,8,13,22,3,2722989,2277
2022-01-01 00:00:19.849,8,15,20,3,2632000,2277
2022-01-01 00:00:19.850,8,12,28,0,2707555,2277
2022-01-01 00:00:19.851,8,14,20,0,2627733,2277
2022-01-01 00:00:19.852,8,15,22,3,2730133,2277
2022-01-01 00:00:19.853,8,15,20,3,2614400,2277
2022-01-01 00:00:19.854,8,14,22,0,2854577,2277
2022-01-01 00:00:19.855,8,15,21,1,2730222,2277
2022-01-01 00:00:19.856,8,13,20,1,2593333,2277
2022-01-01 00:00:19.857,8,14,19,1,2480088,2277
2022-01-01 00:00:19.858,8,13,22,1,2835733,2277
2022-01-01 00:00:19.859,8,14,20,0,2632000,2277
2022-01-01 00:00:19.860,8,14,20,2,2569688,2277
2022-01-01 00:00:19.861,8,13,21,0,2723111,2277
2022-01-01 00:00:19.862,8,15,21,2,2779111,2277
2022-01-01 00:00:19.863,8,13,20,0,2593600,2277
2022-01-01 00:00:19.864,9,15,21,3,2777688,2277
2022-01-01 00:00:19.865,8,13,20,2,2599555,2277
2022-01-01 00:00:19.866,9,15,21,1,2749244,2277
2022-01-01 00:00:19.867,8,14,20,3,2614400,2277
2022-01-01 00:00:19.868,8,14,21,1,2739022,2277
2022-01-01 00:00:19.869,8,14,21,2,2788800,2277
2022-01-01 00:00:19.870,8,13,21,0,2688088,2277
2022-01-01 00:00:19.871,7,13,24,1,2717155,2277
2022-01-01 00:00:19.872,8,12,23,0,2572711,2277
2022-01-01 00:00:19.873,8,15,20,2,2673866,2277
2022-01-01 00:00:19.874,8,13,21,0,2691288,2277
2022-01-01 00:00:19.875,8,14,21,2,2743022,2277
2022-01-01 00:00:19.876,8,13,22,2,2483200,2277
2022-01-01 00:00:19.877,8,13,20,7,2455200,2277
2022-01-01 00:00:19.878,7,12,30,1,2571288,2285
2022-01-01 00:00:19.879,8,13,26,2,2479288,2285
2022-01-01 00:00:19.880,7,11,30,0,2804622,2285
2022-01-01 00:00:19.881,8,15,21,3,2490577,2285
2022-01-01 00:00:19.882,6,11,30,0,2840977,2285
2022-01-01 00:00:19.883,8,13,23,0,2507288,2285
2022-01-01 00:00:19.884,7,13,32,4,2719555,2285
2022-01-01 00:00:19.885,8,14,26,0,2674488,2285
2022-01-01 00:00:19.886,7,12,28,1,2586488,2285
2022-01-01 00:00:19.887,8,13,30,0,2693866,2285
2022-01-01 00:00:19.888,7,13,26,1,2538844,2285
2022-01-01 00:00:19.889,8,13,31,2,2741600,2285
2022-01-01 00:00:19.890,8,15,20,3,2608444,2285
2022-01-01 00:00:19.891,7,11,38,2,2686311,2285
2022-01-01 00:00:19.892,7,11,36,1,2690844,2285
2022-01-01 00:00:19.893,7,11,35,1,2597244,2285
2022-01-01 00:00:19.894,8,14,27,5,2660711,2285
2022-01-01 00:00:19.895,7,12,29,1,2739288,2285
2022-01-01 00:00:19.896,7,12,30,4,2436622,2285
2022-01-01 00:00:19.897,6,10,41,2,2588355,2285
2022-01-01 00:00:19.898,6,10,45,3,2655733,2285
2022-01-01 00:00:19.899,7,11,36,6,2585955,2285
2022-01-01 00:00:19.900,6,9,40,7,2491733,2285
2022-01-01 00:00:19.901,7,11,35,0,2893333,2285
2022-01-01 00:00:19.902,7,11,33,2,2648800,2285
2022-01-01 00:00:19.903,7,11,34,8,2447377,2285
2022-01-01 00:00:19.904,7,11,38,3,2744888,2285
2022-01-01 00:00:19.905,7,12,30,1,2703733,2285
2022-01-01 00:00:19.906,6,11,35,3,2618222,2285
2022-01-01 00:00:19.907,6,9,37,1,2631733,2285
2022-01-01 00:00:19.908,7,11,36,1,2672719,2285
2022-01-01 00:00:19.909,7,12,31,1,2549186,2285
2022-01-01 00:00:19.910,8,13,26,2,2695910,2285
2022-01-01 00:00:19.911,7,11,36,2,2573714,2285
2022-01-01 00:00:19.912,8,13,25,3,2697155,2285
2022-01-01 00:00:19.913,7,11,26,0,2548888,2285
2022-01-01 00:00:19.914,8,15,18,2,2457600,2285
2022-01-01 00:00:19.915,7,11,33,8,2680000,2285
2022-01-01 00:00:19.916,8,13,12,44,898337,2285
2022-01-01 00:00:19.917,9,11,6,28,385600,2285
2022-01-01 00:00:19.918,7,6,27,2,1493066,2285
2022-01-01 00:00:19.919,7,10,31,0,2463555,2285
2022-01-01 00:00:19.920,7,9,38,3,2713688,2285
2022-01-01 00:00:19.921,7,8,39,2,2713688,2285
2022-01-01 00:00:19.922,7,9,33,2,2628000,2285
2022-01-01 00:00:19.923,6,6,44,1,2627377,2285
2022-01-01 00:00:19.924,7,9,32,2,2652266,2285
2022-01-01 00:00:19.925,7,9,31,2,2588355,2285
2022-01-01 00:00:19.926,7,10,35,2,2632703,2285
2022-01-01 00:00:19.927,6,6,46,2,2558561,2285
2022-01-01 00:00:19.928,7,9,34,2,2625600,2285
2022-01-01 00:00:19.929,7,9,32,2,2743822,2285
2022-01-01 00:00:19.930,8,10,30,1,2498844,2285
2022-01-01 00:00:19.931,7,10,32,3,2743288,2285
2022-01-01 00:00:19.932,7,9,32,1,2509333,2285
2022-01-01 00:00:19.933,7,9,29,1,2313866,2285
2022-01-01 00:00:19.934,7,9,37,1,2946400,2285
2022-01-01 00:00:19.935,7,9,33,3,2750488,2285
2022-01-01 00:00:19.936,6,8,42,1,2574133,2285
2022-01-01 00:00:19.937,8,10,25,2,1853600,2285
2022-01-01 00:00:19.938,8,11,8,1,657244,2285
2022-01-01 00:00:19.939,8,11,14,0,1242488,2285
2022-01-01 00:00:19.940,6,8,38,3,2700800,2285
2022-01-01 00:00:19.941,6,6,42,3,2580444,2285
2022-01-01 00:00:19.942,6,6,46,0,2587377,2285
2022-01-01 00:00:19.943,7,8,34,4,2690755,2285
2022-01-01 00:00:19.944,7,9,35,0,2752088,2285
2022-01-01 00:00:19.945,7,9,32,0,2599466,2285
2022-01-01 00:00:19.946,7,10,32,3,2662933,2285
2022-01-01 00:00:19.947,6,6,49,3,2533422,2285
2022-01-01 00:00:19.948,6,7,49,6,2493333,2285
2022-01-01 00:00:19.949,6,4,68,4,2499235,2285
2022-01-01 00:00:19.950,6,5,70,1,2960000,2285
2022-01-01 00:00:19.951,7,8,44,2,2382577,2285
2022-01-01 00:00:19.952,7,10,41,3,2776977,2285
2022-01-01 00:00:19.953,6,8,43,1,2662945,2285
2022-01-01 00:00:19.954,5,5,63,2,2441258,2285
2022-01-01 00:00:19.955,6,7,54,4,2733333,2285
2022-01-01 00:00:19.956,5,6,52,3,2480533,2285
2022-01-01 00:00:19.957,6,5,65,4,2628943,2285
2022-01-01 00:00:19.958,5,5,68,2,2354637,2285
2022-01-01 00:00:19.959,7,7,53,3,2968088,2285
2022-01-01 00:00:19.960,6,8,45,3,2452177,2285
2022-01-01 00:00:19.961,6,6,57,2,2688266,2285
2022-01-01 00:00:19.962,7,9,47,5,2832444,2285
2022-01-01 00:00:19.963,6,7,52,2,2498133,2285
2022-01-01 00:00:19.964,6,7,53,2,2861600,2285
2022-01-01 00:00:19.965,6,7,47,4,2508444,2285
2022-01-01 00:00:19.966,6,5,59,3,2396483,2285
2022-01-01 00:00:19.967,6,6,61,1,2785887,2285
2022-01-01 00:00:19.968,6,7,53,4,2700000,2285
2022-01-01 00:00:19.969,6,6,57,3,2413511,2285
2022-01-01 00:00:19.970,7,6,56,4,2686844,2285
2022-01-01 00:00:19.971,6,5,57,2,2346666,2285
2022-01-01 00:00:19.972,6,6,59,0,2689688,2285
2022-01-01 00:00:19.973,7,7,52,2,2585422,2285
2022-01-01 00:00:19.974,7,9,42,3,2631822,2285
2022-01-01 00:00:19.975,7,9,43,3,2825155,2285
2022-01-01 00:00:19.976,6,7,45,4,2420622,2285
2022-01-01 00:00:19.977,7,8,53,1,2864622,2285
2022-01-01 00:00:19.978,7,9,36,3,2544177,2285
2022-01-01 00:00:19.979,7,8,47,4,2758666,2285
2022-01-01 00:00:19.980,6,6,51,4,2320888,2285
2022-01-01 00:00:19.981,7,6,52,2,2655200,2285
2022-01-01 00:00:19.982,6,5,51,3,2529866,2285
2022-01-01 00:00:19.983,7,6,57,6,2554933,2285
2022-01-01 00:00:19.984,6,5,58,0,2301244,2285
2022-01-01 00:00:19.985,6,6,64,2,2816711,2285
2022-01-01 00:00:19.986,6,7,46,2,2570133,2285
2022-01-01 00:00:19.987,6,5,62,7,2642844,2285
2022-01-01 00:00:19.988,6,6,52,1,2481244,2285
2022-01-01 00:00:19.989,6,6,61,2,2737066,2285
2022-01-01 00:00:19.990,7,10,38,3,2475200,2285
2022-01-01 00:00:19.991,7,7,42,4,2464533,2285
2022-01-01 00:00:19.992,6,4,72,3,2400177,2285
2022-01-01 00:00:19.993,6,5,66,3,2764659,2285
2022-01-01 00:00:19.994,6,5,60,2,2623280,2285
2022-01-01 00:00:19.995,7,7,56,3,2770133,2285
2022-01-01 00:00:19.996,6,5,60,4,2377333,2285
2022-01-01 00:00:19.997,7,7,57,2,2868977,2285
2022-01-01 00:00:19.998,6,7,48,2,2420000,2285
2022-01-01 00:00:19.999,6,7,52,4,2590769,2285
2022-01-01 00:00:20.000,6,6,31,2,1632179,2285
2022-01-01 00:00:20.001,7,6,30,2,1424000,2285
2022-01-01 00:00:20.002,8,8,17,1,1234454,2285
2022-01-01 00:00:20.003,7,8,43,3,2637538,2285
2022-01-01 00:00:20.004,6,5,63,1,2616977,2285
2022-01-01 00:00:20.005,7,5,59,5,2683288,2285
2022-01-01 00:00:20.006,7,6,53,1,2730222,2285
2022-01-01 00:00:20.007,7,8,39,4,2562400,2285
2022-01-01 00:00:20.008,7,7,59,2,2667644,2285
2022-01-01 00:00:20.009,6,6,48,2,2655111,2285
2022-01-01 00:00:20.010,7,7,54,2,2729155,2285
2022-01-01 00:00:20.011,6,7,48,3,2454844,2285
2022-01-01 00:00:20.012,6,6,54,3,2632533,2285
2022-01-01 00:00:20.013,6,6,57,3,2711555,2285
2022-01-01 00:00:20.014,6,5,59,1,2534133,2285
2022-01-01 00:00:20.015,8,10,43,3,2581955,2285
2022-01-01 00:00:20.016,6,8,44,5,2798755,2285
2022-01-01 00:00:20.017,6,4,74,4,2630400,2285
2022-01-01 00:00:20.018,7,6,59,3,2624266,2285
2022-01-01 00:00:20.019,7,7,49,4,2592622,2285
2022-01-01 00:00:20.020,7,6,51,0,2764977,2285
2022-01-01 00:00:20.021,8,8,42,5,2714844,2285
2022-01-01 00:00:20.022,7,8,39,3,2425777,2285
2022-01-01 00:00:20.023,7,6,58,3,2732977,2285
2022-01-01 00:00:20.024,6,6,64,2,2727911,2285
2022-01-01 00:00:20.025,7,5,64,1,2553777,2285
2022-01-01 00:00:20.026,7,8,46,3,2765866,2285
2022-01-01 00:00:20.027,7,8,41,1,2707200,2285
2022-01-01 00:00:20.028,7,9,31,1,2580533,2285
2022-01-01 00:00:20.029,7,10,32,2,2687644,2285
2022-01-01 00:00:20.030,6,8,42,3,2540800,2285
2022-01-01 00:00:20.031,6,7,58,2,2668000,2285
2022-01-01 00:00:20.032,7,8,44,3,2526311,2285
2022-01-01 00:00:20.033,7,10,35,2,2926311,2285
2022-01-01 00:00:20.034,7,9,31,0,2632977,2285
2022-01-01 00:00:20.035,7,10,31,0,2625155,2285
2022-01-01 00:00:20.036,7,9,34,1,2695377,2285
2022-01-01 00:00:20.037,8,11,30,2,2554666,2285
2022-01-01 00:00:20.038,7,11,28,1,2704800,2285
2022-01-01 00:00:20.039,7,10,32,1,2563022,2285
2022-01-01 00:00:20.040,7,9,34,2,2829866,2285
2022-01-01 00:00:20.041,7,10,30,2,2438044,2285
2022-01-01 00:00:20.042,6,8,36,0,2804266,2285
2022-01-01 00:00:20.043,7,8,40,1,2535377,2285
2022-01-01 00:00:20.044,7,9,34,1,2684622,2285
2022-01-01 00:00:20.045,7,9,33,2,2748888,2285
2022-01-01 00:00:20.046,7,9,37,4,2473333,2285
2022-01-01 00:00:20.047,7,9,37,3,2666488,2285
2022-01-01 00:00:20.048,7,10,39,4,2594933,2285
2022-01-01 00:00:20.049,7,9,45,2,2753155,2285
2022-01-01 00:00:20.050,7,10,41,2,2715111,2285
2022-01-01 00:00:20.051,6,7,45,2,2540977,2285
2022-01-01 00:00:20.052,6,7,49,2,2677333,2285
2022-01-01 00:00:20.053,6,8,38,2,2631644,2285
2022-01-01 00:00:20.054,7,8,42,0,2795911,2285
2022-01-01 00:00:20.055,7,10,30,2,2497244,2285
2022-01-01 00:00:20.056,6,7,42,4,2418044,2285
2022-01-01 00:00:20.057,8,10,37,1,2942311,2285
2022-01-01 00:00:20.058,7,10,31,1,2563111,2285
2022-01-01 00:00:20.059,7,10,35,0,2684711,2285
2022-01-01 00:00:20.060,7,9,30,2,2577600,2285
2022-01-01 00:00:20.061,7,9,37,1,2696000,2285
2022-01-01 00:00:20.062,6,7,43,1,2559022,2285
2022-01-01 00:00:20.063,6,7,52,2,2647822,2285
2022-01-01 00:00:20.064,6,7,53,1,2678065,2285
2022-01-01 00:00:20.065,7,7,50,1,2773842,2285
2022-01-01 00:00:20.066,6,7,52,2,2575111,2285
2022-01-01 00:00:20.067,7,8,39,1,2621688,2285
2022-01-01 00:00:20.068,7,11,32,0,2608000,2285
